job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
https://www.linkedin.com/jobs/view/3825811293,linkedin,Quality Assurance Analyst,Cynet Systems,https://www.linkedin.com/company/cynet-systems,"Frankfort, KY",,2024-02-12,,,,,,,,,
https://www.linkedin.com/jobs/view/3822194701,linkedin,Software QA,"Precision Resources Company, Inc.",https://www.linkedin.com/company/precision-resources-company-inc,"Buffalo, NY",,2024-02-10,,,,,,,,,
https://www.linkedin.com/jobs/view/3822121409,linkedin,Quality Assurance Analyst,Saransh Inc,https://www.linkedin.com/company/saransh-inc-usa,"Issaquah, WA",,2024-02-09,,,,,,,,,
https://www.linkedin.com/jobs/view/3818400292,linkedin,Software Quality Assurance Engineer,"Staffing Opportunities Solutions, Inc.",https://www.linkedin.com/company/staffing-opportunities-solutions,"Boston, MA",,2024-02-08,,,,,,,,,
https://www.linkedin.com/jobs/view/3818398246,linkedin,QA Analyst - Remote,"Cybertec, Inc",https://www.linkedin.com/company/cybertecinc,"Doral, FL",,2024-02-05,,,,,,,,,
https://www.linkedin.com/jobs/view/3823043122,linkedin,Quality Assurance Analyst,American Integrity Insurance Company,https://www.linkedin.com/company/american-integrity-insurance-company,"Tampa, FL",,2024-02-05,,,,,,,,,
https://www.linkedin.com/jobs/view/3818360337,linkedin,�Manual QA Analyst/Tester,IT People Corporation,https://www.linkedin.com/company/it-people-corporation,"Morrisville, NC",,2024-02-05,,,,,,,,,
https://www.linkedin.com/jobs/view/3822368358,linkedin,Quality Assurance Programme Engineer,Energy Jobline,https://uk.linkedin.com/company/energy-jobline,"Derby, England, UK",,2024-02-04,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3822060057,linkedin,QA / SHEQ Engineer,Energy Jobline,https://uk.linkedin.com/company/energy-jobline,"Nottingham, England, UK",,2024-02-04,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3821213736,linkedin,Quality Assurance Programme Engineer,Energy Jobline,https://uk.linkedin.com/company/energy-jobline,"Derby, England, UK",,2024-02-03,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3818602429,linkedin,Quality Assurance Specialist,CuraLinc Healthcare,https://www.linkedin.com/company/curalinc-healthcare,,,2024-02-01,,,,,,,,,
https://www.linkedin.com/jobs/view/3802369470,linkedin,Associate QA Analyst,IXL Learning,https://www.linkedin.com/company/ixl-learning,"San Mateo, CA",,2024-01-31,,,,,,,,,
https://www.linkedin.com/jobs/view/3818021349,linkedin,Software Quality Assurance Engineer,New York Compensation Insurance Rating Board,https://www.linkedin.com/company/nycirb,"New York, NY",,2024-01-30,,,,,,,,,
https://www.linkedin.com/jobs/view/3798961084,linkedin,QA Analyst,IXL Learning,https://www.linkedin.com/company/ixl-learning,"San Mateo, CA",,2024-01-26,,,,,,,,,
https://www.linkedin.com/jobs/view/3798774348,linkedin,Software Quality Assurance Specialist / Applications Tester 18-QA0103-1,Probity Inc.,https://www.linkedin.com/company/probityrocks,"Herndon, VA",,2024-01-04,,,,,,,,,
https://www.linkedin.com/jobs/view/3780387785,linkedin,REMOTE: QA Analyst,Stellar Professionals,https://www.linkedin.com/company/stellar-professionals,,,2023-12-08,,,,,,,,,
https://www.linkedin.com/jobs/view/3731677158,linkedin,Software QA Engineer,Steneral Consulting,https://www.linkedin.com/company/steneral-consulting,"University Place, UT",,2023-10-03,,,,,,,,,
https://www.linkedin.com/jobs/view/3707664075,linkedin,Software Automation QA/SDET,IGITG,https://www.linkedin.com/company/igitgllc,"Philadelphia, PA",,2023-09-01,,,,,,,,,
https://www.linkedin.com/jobs/view/3704934111,linkedin,"Hiring ASAP - Software Quality Engineer/QA Engineer - Alameda, CA",Intellectt Inc,https://www.linkedin.com/company/intellecttinc,"Alameda, CA",,2023-08-30,,,,,,,,,
https://www.linkedin.com/jobs/view/3829096781,linkedin,Technical QA Engineer,ClickJobs.io,https://uk.linkedin.com/company/clickjobsio,"Nottingham, England, UK",,,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3828951355,linkedin,QA Assurance Analyst,Phoenix Recruitment,https://www.linkedin.com/company/phoenix-recruitment-staffing,"Virginia Beach, VA",,,,,,,,,,,
https://www.linkedin.com/jobs/view/3828950343,linkedin,QA Assurance Analyst Entry Level,Patterned Learning Career,https://www.linkedin.com/company/patterned-learning-career,"Huntsville, AL",,,,,,,,,,,
https://www.linkedin.com/jobs/view/3825885267,linkedin,QA Analyst -Remote,"RIT Solutions, Inc.",https://www.linkedin.com/company/rit-solutions-inc,"San Diego, CA",,,,,,,,,,,
https://www.linkedin.com/jobs/view/3825826642,linkedin,Quality Assurance Analyst,Five & Done,https://www.linkedin.com/company/five-&-done,"Aliso Viejo, CA",,,,,,,,,,,
